Longitude,Latitude,Station,Tavg,WetBulb,PrecipTotal,AvgSpeed,WnvPresent,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,Year,Month,Day
-87.56566600000002,41.704572,2.0,73.0,64.0,0.06,9.8,0,0,1,0,0,0,0,0,2013,09,12
-87.605294,41.750498,2.0,73.0,64.0,0.06,9.8,0,0,1,0,0,0,0,0,2013,09,12
-87.53869300000002,41.659112,2.0,73.0,64.0,0.06,9.8,0,0,1,0,0,0,0,0,2013,09,12
-87.562889,41.766202,2.0,73.0,64.0,0.06,9.8,0,0,0,1,0,0,0,0,2013,09,12
-87.66634300000003,41.822536,2.0,73.0,64.0,0.06,9.8,0,0,0,1,0,0,0,0,2013,09,12
-87.66214000000002,42.010412,2.0,73.0,64.0,0.06,9.8,0,0,0,1,0,0,0,0,2013,09,12
-87.60088,41.773215,2.0,73.0,64.0,0.06,9.8,0,0,1,0,0,0,0,0,2013,09,12
-87.716788,41.89923,2.0,73.0,64.0,0.06,9.8,0,0,1,0,0,0,0,0,2013,09,12
-87.70373599999998,41.704336,2.0,73.0,64.0,0.06,9.8,0,0,1,0,0,0,0,0,2013,09,12
-87.679447,41.801179,2.0,73.0,64.0,0.06,9.8,0,0,0,1,0,0,0,0,2013,09,12
-87.679447,41.801179,2.0,73.0,64.0,0.06,9.8,0,0,1,0,0,0,0,0,2013,09,12
-87.752411,41.778297,2.0,73.0,64.0,0.06,9.8,0,0,0,1,0,0,0,0,2013,09,12
-87.752411,41.778297,2.0,73.0,64.0,0.06,9.8,0,0,0,0,1,0,0,0,2013,09,12
-87.752411,41.778297,2.0,73.0,64.0,0.06,9.8,0,0,1,0,0,0,0,0,2013,09,12
-87.703047,41.77166,2.0,73.0,64.0,0.06,9.8,0,0,0,0,1,0,0,0,2013,09,12
-87.703047,41.77166,2.0,73.0,64.0,0.06,9.8,0,0,1,0,0,0,0,0,2013,09,12
-87.678649,41.768388,2.0,73.0,64.0,0.06,9.8,0,0,0,1,0,0,0,0,2013,09,12
-87.60088,41.773215,2.0,73.0,64.0,0.06,9.8,0,0,0,0,1,0,0,0,2013,09,12
-87.805059,41.973845,1.0,55.0,49.0,0.0,7.0,1,0,0,1,0,0,0,0,2011,09,23
-87.800991,41.95469,1.0,55.0,49.0,0.0,7.0,1,0,0,1,0,0,0,0,2011,09,23
-87.757639,41.964242,1.0,55.0,49.0,0.0,7.0,1,0,0,1,0,0,0,0,2011,09,23
-87.800991,41.95469,1.0,55.0,49.0,0.0,7.0,0,0,0,0,1,0,0,0,2011,09,23
-87.832763,41.944869,1.0,55.0,49.0,0.0,7.0,0,0,0,1,0,0,0,0,2011,09,23
-87.832763,41.944869,1.0,55.0,49.0,0.0,7.0,0,0,0,0,1,0,0,0,2011,09,23
-87.807277,42.009876,1.0,55.0,49.0,0.0,7.0,0,0,0,1,0,0,0,0,2011,09,23
-87.807277,42.009876,1.0,55.0,49.0,0.0,7.0,0,0,0,0,1,0,0,0,2011,09,23
-87.777189,41.960616,1.0,55.0,49.0,0.0,7.0,0,0,0,1,0,0,0,0,2011,09,23
-87.777189,41.960616,1.0,55.0,49.0,0.0,7.0,0,0,0,0,0,1,0,0,2011,09,23
-87.77792099999998,42.008314,1.0,55.0,49.0,0.0,7.0,0,0,0,1,0,0,0,0,2011,09,23
-87.890615,41.974689,1.0,55.0,49.0,0.0,7.0,0,0,0,1,0,0,0,0,2011,09,23
-87.890615,41.974689,1.0,55.0,49.0,0.0,7.0,0,0,0,0,1,0,0,0,2011,09,23
-87.930995,41.957799,1.0,55.0,49.0,0.0,7.0,0,0,0,1,0,0,0,0,2011,09,23
-87.930995,41.957799,1.0,55.0,49.0,0.0,7.0,0,0,0,0,1,0,0,0,2011,09,23
-87.930995,41.957799,1.0,55.0,49.0,0.0,7.0,0,0,1,0,0,0,0,0,2011,09,23
-87.805059,41.973845,1.0,55.0,49.0,0.0,7.0,0,0,0,0,1,0,0,0,2011,09,23
-87.862995,41.99247800000001,1.0,55.0,49.0,0.0,7.0,0,0,0,1,0,0,0,0,2011,09,23
-87.79518,41.921177,2.0,79.0,67.0,0.0,5.0,1,0,0,1,0,0,0,0,2007,09,04
-87.69181,41.963976,2.0,79.0,67.0,0.0,5.0,1,0,1,0,0,0,0,0,2007,09,04
-87.689778,41.986921,2.0,79.0,67.0,0.0,5.0,1,0,1,0,0,0,0,0,2007,09,04
-87.689778,41.986921,2.0,79.0,67.0,0.0,5.0,1,0,0,1,0,0,0,0,2007,09,04
-87.679447,41.801179,2.0,79.0,67.0,0.0,5.0,1,0,1,0,0,0,0,0,2007,09,04
-87.726549,41.82561,2.0,79.0,67.0,0.0,5.0,1,0,0,1,0,0,0,0,2007,09,04
-87.785288,41.923738,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.66214000000002,42.010412,2.0,79.0,67.0,0.0,5.0,0,0,0,0,1,0,0,0,2007,09,04
-87.66214000000002,42.010412,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.716788,41.89923,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.716788,41.89923,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.776385,41.942114,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.705085,41.883284,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.705085,41.883284,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.748367,41.96272800000001,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.729384,41.837085,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.726737,41.911824,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.726737,41.911824,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.67837800000002,41.823065,2.0,79.0,67.0,0.0,5.0,0,0,0,0,0,1,0,0,2007,09,04
-87.785288,41.923738,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.674677,41.966987,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.674677,41.966987,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.701431,41.906638,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.701431,41.906638,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.702575,41.958271,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.702575,41.958271,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.667736,41.994469,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.675919,42.006858,2.0,79.0,67.0,0.0,5.0,0,0,0,0,0,0,0,1,2007,09,04
-87.730698,41.948167,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.656913,41.846283,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.686763,41.843811,2.0,79.0,67.0,0.0,5.0,0,0,0,0,0,1,0,0,2007,09,04
-87.79518,41.921177,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.696269,41.868142,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.679447,41.801179,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.679447,41.801179,2.0,79.0,67.0,0.0,5.0,0,0,0,0,1,0,0,0,2007,09,04
-87.679447,41.801179,2.0,79.0,67.0,0.0,5.0,0,0,0,0,0,0,0,1,2007,09,04
-87.71188000000002,41.800737,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.745602,41.759346,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.71188000000002,41.800737,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.752411,41.778297,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.752411,41.778297,2.0,79.0,67.0,0.0,5.0,0,0,0,0,1,0,0,0,2007,09,04
-87.752411,41.778297,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.752411,41.778297,2.0,79.0,67.0,0.0,5.0,0,0,0,0,0,1,0,0,2007,09,04
-87.703047,41.77166,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.703047,41.77166,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.745602,41.759346,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.678649,41.768388,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.678649,41.768388,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.797894,41.797616,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.77653199999997,41.781416,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.726549,41.82561,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.728492,41.98480900000001,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.763416,41.801498,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.763416,41.801498,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.760886,41.907645,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.61156,41.891126,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.61156,41.891126,2.0,79.0,67.0,0.0,5.0,0,0,0,0,1,0,0,0,2007,09,04
-87.61156,41.891126,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.61156,41.891126,2.0,79.0,67.0,0.0,5.0,0,0,0,0,0,0,0,1,2007,09,04
-87.68776899999997,42.01743,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.68776899999997,42.01743,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.632085,41.921965,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.69845699999998,41.94983,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.632085,41.921965,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.655232,41.896282,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.666455,41.9216,2.0,79.0,67.0,0.0,5.0,0,0,1,0,0,0,0,0,2007,09,04
-87.666455,41.9216,2.0,79.0,67.0,0.0,5.0,0,0,0,1,0,0,0,0,2007,09,04
-87.890615,41.974689,1.0,66.0,59.0,0.0,6.0,1,0,0,0,1,0,0,0,2009,09,03
-87.930995,41.957799,1.0,66.0,59.0,0.0,6.0,0,0,0,0,1,0,0,0,2009,09,03
-87.930995,41.957799,1.0,66.0,59.0,0.0,6.0,0,0,0,1,0,0,0,0,2009,09,03
-87.890615,41.974689,1.0,66.0,59.0,0.0,6.0,0,0,0,1,0,0,0,0,2009,09,03
-87.890615,41.974689,1.0,66.0,59.0,0.0,6.0,0,0,1,0,0,0,0,0,2009,09,03
-87.747113,41.991429,1.0,66.0,59.0,0.0,6.0,0,0,0,1,0,0,0,0,2009,09,03
-87.794896,41.94016,1.0,66.0,59.0,0.0,6.0,0,0,0,1,0,0,0,0,2009,09,03
-87.794896,41.94016,1.0,66.0,59.0,0.0,6.0,0,0,0,0,1,0,0,0,2009,09,03
-87.757639,41.964242,1.0,63.0,58.0,0.0,4.2,1,0,1,0,0,0,0,0,2013,09,26
-87.890615,41.974689,1.0,63.0,58.0,0.0,4.2,1,0,0,1,0,0,0,0,2013,09,26
-87.777189,41.960616,1.0,63.0,58.0,0.0,4.2,0,0,1,0,0,0,0,0,2013,09,26
-87.757639,41.964242,1.0,63.0,58.0,0.0,4.2,0,0,0,1,0,0,0,0,2013,09,26
-87.77792099999998,42.008314,1.0,63.0,58.0,0.0,4.2,0,0,0,1,0,0,0,0,2013,09,26
-87.747113,41.991429,1.0,63.0,58.0,0.0,4.2,0,0,0,1,0,0,0,0,2013,09,26
-87.890615,41.974689,1.0,63.0,58.0,0.0,4.2,0,0,1,0,0,0,0,0,2013,09,26
-87.805059,41.973845,1.0,63.0,58.0,0.0,4.2,0,0,0,1,0,0,0,0,2013,09,26
-87.805059,41.973845,1.0,63.0,58.0,0.0,4.2,0,0,1,0,0,0,0,0,2013,09,26
-87.807277,42.009876,1.0,63.0,58.0,0.0,4.2,0,0,0,1,0,0,0,0,2013,09,26
-87.862995,41.99247800000001,1.0,63.0,58.0,0.0,4.2,0,0,0,0,1,0,0,0,2013,09,26
-87.832763,41.944869,1.0,63.0,58.0,0.0,4.2,0,0,1,0,0,0,0,0,2013,09,26
-87.832763,41.944869,1.0,63.0,58.0,0.0,4.2,0,0,0,1,0,0,0,0,2013,09,26
-87.800991,41.95469,1.0,63.0,58.0,0.0,4.2,0,0,0,1,0,0,0,0,2013,09,26
-87.800991,41.95469,1.0,63.0,58.0,0.0,4.2,0,0,1,0,0,0,0,0,2013,09,26
-87.728492,41.98480900000001,2.0,84.0,75.0,0.0,6.3,1,0,0,1,0,0,0,0,2011,09,01
-87.800515,41.916265,2.0,84.0,75.0,0.0,6.3,1,0,0,1,0,0,0,0,2011,09,01
-87.763416,41.801498,2.0,84.0,75.0,0.0,6.3,0,0,0,0,1,0,0,0,2011,09,01
-87.763416,41.801498,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.629798,41.878114,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.629798,41.878114,2.0,84.0,75.0,0.0,6.3,0,0,0,0,1,0,0,0,2011,09,01
-87.700117,41.932094,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.700117,41.932094,2.0,84.0,75.0,0.0,6.3,0,0,0,0,1,0,0,0,2011,09,01
-87.800515,41.916265,2.0,84.0,75.0,0.0,6.3,0,0,0,0,1,0,0,0,2011,09,01
-87.655232,41.896282,2.0,84.0,75.0,0.0,6.3,0,0,1,0,0,0,0,0,2011,09,01
-87.65449100000002,41.891118,2.0,84.0,75.0,0.0,6.3,0,0,1,0,0,0,0,0,2011,09,01
-87.654224,41.867108,2.0,84.0,75.0,0.0,6.3,0,0,0,0,1,0,0,0,2011,09,01
-87.655232,41.896282,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.800515,41.916265,2.0,84.0,75.0,0.0,6.3,0,0,1,0,0,0,0,0,2011,09,01
-87.69181,41.963976,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.71188000000002,41.800737,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.726737,41.911824,2.0,84.0,75.0,0.0,6.3,0,0,0,0,1,0,0,0,2011,09,01
-87.726737,41.911824,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.703047,41.77166,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.703047,41.77166,2.0,84.0,75.0,0.0,6.3,0,0,1,0,0,0,0,0,2011,09,01
-87.678649,41.768388,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.60088,41.773215,2.0,84.0,75.0,0.0,6.3,0,0,1,0,0,0,0,0,2011,09,01
-87.785288,41.923738,2.0,84.0,75.0,0.0,6.3,0,0,0,0,1,0,0,0,2011,09,01
-87.696269,41.868142,2.0,84.0,75.0,0.0,6.3,0,0,0,0,1,0,0,0,2011,09,01
-87.785288,41.923738,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.716788,41.89923,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.716788,41.89923,2.0,84.0,75.0,0.0,6.3,0,0,0,0,1,0,0,0,2011,09,01
-87.66634300000003,41.822536,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.756155,41.904194,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.654234,41.793818,2.0,84.0,75.0,0.0,6.3,0,0,1,0,0,0,0,0,2011,09,01
-87.731435,41.743402,2.0,84.0,75.0,0.0,6.3,0,0,0,0,1,0,0,0,2011,09,01
-87.731435,41.743402,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.627096,41.776428,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.627096,41.776428,2.0,84.0,75.0,0.0,6.3,0,0,1,0,0,0,0,0,2011,09,01
-87.69544300000003,41.738903,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.728492,41.98480900000001,2.0,84.0,75.0,0.0,6.3,0,0,0,0,1,0,0,0,2011,09,01
-87.612922,41.754676,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.642984,41.803423,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.590773,41.754292,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.590773,41.754292,2.0,84.0,75.0,0.0,6.3,0,0,0,0,1,0,0,0,2011,09,01
-87.778927,41.776156,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.778927,41.776156,2.0,84.0,75.0,0.0,6.3,0,0,0,0,1,0,0,0,2011,09,01
-87.728492,41.98480900000001,2.0,84.0,75.0,0.0,6.3,0,0,0,0,0,0,0,1,2011,09,01
-87.746381,41.925198,2.0,84.0,75.0,0.0,6.3,0,0,0,1,0,0,0,0,2011,09,01
-87.746381,41.925198,2.0,84.0,75.0,0.0,6.3,0,0,0,0,1,0,0,0,2011,09,01
-87.746381,41.925198,2.0,84.0,75.0,0.0,6.3,0,0,1,0,0,0,0,0,2011,09,01
-87.757639,41.964242,1.0,82.0,75.0,0.0,5.9,1,0,0,1,0,0,0,0,2011,09,01
-87.805059,41.973845,1.0,82.0,75.0,0.0,5.9,1,0,0,1,0,0,0,0,2011,09,01
-87.832763,41.944869,1.0,82.0,75.0,0.0,5.9,0,0,0,0,1,0,0,0,2011,09,01
-87.832763,41.944869,1.0,82.0,75.0,0.0,5.9,0,0,0,1,0,0,0,0,2011,09,01
-87.800991,41.95469,1.0,82.0,75.0,0.0,5.9,0,0,0,1,0,0,0,0,2011,09,01
-87.800991,41.95469,1.0,82.0,75.0,0.0,5.9,0,0,1,0,0,0,0,0,2011,09,01
-87.757639,41.964242,1.0,82.0,75.0,0.0,5.9,0,0,0,0,1,0,0,0,2011,09,01
-87.757639,41.964242,1.0,82.0,75.0,0.0,5.9,0,0,1,0,0,0,0,0,2011,09,01
-87.77792099999998,42.008314,1.0,82.0,75.0,0.0,5.9,0,0,0,1,0,0,0,0,2011,09,01
-87.77792099999998,42.008314,1.0,82.0,75.0,0.0,5.9,0,0,0,0,1,0,0,0,2011,09,01
-87.747113,41.991429,1.0,82.0,75.0,0.0,5.9,0,0,0,1,0,0,0,0,2011,09,01
-87.747113,41.991429,1.0,82.0,75.0,0.0,5.9,0,0,1,0,0,0,0,0,2011,09,01
-87.807277,42.009876,1.0,82.0,75.0,0.0,5.9,0,0,0,1,0,0,0,0,2011,09,01
-87.807277,42.009876,1.0,82.0,75.0,0.0,5.9,0,0,1,0,0,0,0,0,2011,09,01
-87.805059,41.973845,1.0,82.0,75.0,0.0,5.9,0,0,1,0,0,0,0,0,2011,09,01
-87.805059,41.973845,1.0,82.0,75.0,0.0,5.9,0,0,0,0,1,0,0,0,2011,09,01
-87.890615,41.974689,1.0,71.0,63.0,0.0,3.3,1,0,0,0,1,0,0,0,2011,08,26
-87.805059,41.973845,1.0,71.0,63.0,0.0,3.3,1,0,0,1,0,0,0,0,2011,08,26
-87.770899,41.994679,1.0,71.0,63.0,0.0,3.3,0,0,0,1,0,0,0,0,2011,08,26
-87.807277,42.009876,1.0,71.0,63.0,0.0,3.3,0,0,0,1,0,0,0,0,2011,08,26
-87.832763,41.944869,1.0,71.0,63.0,0.0,3.3,0,0,0,1,0,0,0,0,2011,08,26
-87.757639,41.964242,1.0,71.0,63.0,0.0,3.3,0,0,0,1,0,0,0,0,2011,08,26
-87.777189,41.960616,1.0,71.0,63.0,0.0,3.3,0,0,0,1,0,0,0,0,2011,08,26
-87.77792099999998,42.008314,1.0,71.0,63.0,0.0,3.3,0,0,0,1,0,0,0,0,2011,08,26
-87.747113,41.991429,1.0,71.0,63.0,0.0,3.3,0,0,0,1,0,0,0,0,2011,08,26
-87.930995,41.957799,1.0,71.0,63.0,0.0,3.3,0,0,0,1,0,0,0,0,2011,08,26
-87.930995,41.957799,1.0,71.0,63.0,0.0,3.3,0,0,0,0,1,0,0,0,2011,08,26
-87.800991,41.95469,1.0,71.0,63.0,0.0,3.3,0,0,0,0,1,0,0,0,2011,08,26
-87.800991,41.95469,1.0,71.0,63.0,0.0,3.3,0,0,0,1,0,0,0,0,2011,08,26
-87.890615,41.974689,1.0,71.0,63.0,0.0,3.3,0,0,0,1,0,0,0,0,2011,08,26
-87.731435,41.743402,2.0,72.0,64.0,0.0,3.4,1,0,0,1,0,0,0,0,2011,08,26
-87.736812,41.798697,2.0,72.0,64.0,0.0,3.4,1,0,0,1,0,0,0,0,2011,08,26
-87.66634300000003,41.822536,2.0,72.0,64.0,0.0,3.4,0,0,0,0,1,0,0,0,2011,08,26
-87.627096,41.776428,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.627096,41.776428,2.0,72.0,64.0,0.0,3.4,0,0,0,0,1,0,0,0,2011,08,26
-87.627096,41.776428,2.0,72.0,64.0,0.0,3.4,0,0,1,0,0,0,0,0,2011,08,26
-87.66805500000002,41.912563,2.0,72.0,64.0,0.0,3.4,0,0,0,0,1,0,0,0,2011,08,26
-87.559308,41.678618,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.666901,41.868077,2.0,72.0,64.0,0.0,3.4,0,0,1,0,0,0,0,0,2011,08,26
-87.666901,41.868077,2.0,72.0,64.0,0.0,3.4,0,0,0,0,0,0,0,1,2011,08,26
-87.72460799999998,41.662014,2.0,72.0,64.0,0.0,3.4,0,0,0,0,1,0,0,0,2011,08,26
-87.72460799999998,41.662014,2.0,72.0,64.0,0.0,3.4,0,0,1,0,0,0,0,0,2011,08,26
-87.629798,41.878114,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.629798,41.878114,2.0,72.0,64.0,0.0,3.4,0,0,0,0,1,0,0,0,2011,08,26
-87.700117,41.932094,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.66805500000002,41.912563,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.700117,41.932094,2.0,72.0,64.0,0.0,3.4,0,0,1,0,0,0,0,0,2011,08,26
-87.800515,41.916265,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.800515,41.916265,2.0,72.0,64.0,0.0,3.4,0,0,0,0,1,0,0,0,2011,08,26
-87.716277,41.846075,2.0,72.0,64.0,0.0,3.4,0,0,1,0,0,0,0,0,2011,08,26
-87.585413,41.72646500000001,2.0,72.0,64.0,0.0,3.4,0,0,0,0,1,0,0,0,2011,08,26
-87.707973,41.682587,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.666901,41.868077,2.0,72.0,64.0,0.0,3.4,0,0,0,0,1,0,0,0,2011,08,26
-87.666901,41.868077,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.64997,41.723195,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.701431,41.906638,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.763416,41.801498,2.0,72.0,64.0,0.0,3.4,0,0,1,0,0,0,0,0,2011,08,26
-87.763416,41.801498,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.689778,41.986921,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.649642,41.732984,2.0,72.0,64.0,0.0,3.4,0,0,0,0,1,0,0,0,2011,08,26
-87.546587,41.740641,2.0,72.0,64.0,0.0,3.4,0,0,1,0,0,0,0,0,2011,08,26
-87.649642,41.732984,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.535198,41.680946,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.666014,41.720848,2.0,72.0,64.0,0.0,3.4,0,0,0,0,0,0,0,1,2011,08,26
-87.666014,41.720848,2.0,72.0,64.0,0.0,3.4,0,0,0,0,1,0,0,0,2011,08,26
-87.666014,41.720848,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.632085,41.921965,2.0,72.0,64.0,0.0,3.4,0,0,0,0,0,0,0,1,2011,08,26
-87.655232,41.896282,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.730698,41.948167,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.69181,41.963976,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.70373599999998,41.704336,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.612922,41.754676,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.60088,41.773215,2.0,72.0,64.0,0.0,3.4,0,0,0,0,1,0,0,0,2011,08,26
-87.60088,41.773215,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.678649,41.768388,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.62779599999998,41.821582,2.0,72.0,64.0,0.0,3.4,0,0,1,0,0,0,0,0,2011,08,26
-87.703047,41.77166,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.752411,41.778297,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.71188000000002,41.800737,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.642984,41.803423,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
-87.679447,41.801179,2.0,72.0,64.0,0.0,3.4,0,0,1,0,0,0,0,0,2011,08,26
-87.679447,41.801179,2.0,72.0,64.0,0.0,3.4,0,0,0,1,0,0,0,0,2011,08,26
